rate_date,currency_code,rate_to_usd,source
2026-02-14,AUD,0.68185849,ECB
2026-02-15,AUD,0.68402667,ECB
2026-02-16,AUD,0.68529282,ECB
2026-02-17,AUD,0.68669815,ECB
2026-02-18,AUD,0.68388416,ECB
2026-02-19,AUD,0.68637064,ECB
2026-02-20,AUD,0.68690859,ECB
2026-02-21,AUD,0.68614761,ECB
2026-02-22,AUD,0.68644277,ECB
2026-02-23,AUD,0.68278491,ECB
2026-02-24,AUD,0.68362198,ECB
2026-02-25,AUD,0.68151088,ECB
2026-02-26,AUD,0.6787453,ECB
2026-02-27,AUD,0.67564542,ECB
2026-02-28,AUD,0.67790076,ECB
2026-03-01,AUD,0.67662103,ECB
2026-03-02,AUD,0.67973429,ECB
2026-03-03,AUD,0.67864168,ECB
2026-03-04,AUD,0.67516563,ECB
2026-03-05,AUD,0.67290411,ECB
2026-03-06,AUD,0.67539886,ECB
2026-03-07,AUD,0.67508298,ECB
2026-03-08,AUD,0.67397256,ECB
2026-03-09,AUD,0.6742961,ECB
2026-03-10,AUD,0.67531115,ECB
2026-03-11,AUD,0.67757493,ECB
2026-03-12,AUD,0.68051933,ECB
2026-03-13,AUD,0.67978484,ECB
2026-03-14,AUD,0.67708056,ECB
2026-03-15,AUD,0.67624071,ECB
2026-03-16,AUD,0.67676875,ECB
2026-03-17,AUD,0.67481202,ECB
2026-03-18,AUD,0.67287433,ECB
2026-03-19,AUD,0.67356831,ECB
2026-03-20,AUD,0.67347,ECB
2026-03-21,AUD,0.67353626,ECB
2026-03-22,AUD,0.67200364,ECB
2026-03-23,AUD,0.67153915,ECB
2026-03-24,AUD,0.66967717,ECB
2026-03-25,AUD,0.67146561,ECB
2026-03-26,AUD,0.67355101,ECB
2026-03-27,AUD,0.66982051,ECB
2026-03-28,AUD,0.66795269,ECB
2026-03-29,AUD,0.66495386,ECB
2026-03-30,AUD,0.66365715,ECB
2026-03-31,AUD,0.66349103,ECB
2026-04-01,AUD,0.66060555,ECB
2026-04-02,AUD,0.65877859,ECB
2026-04-03,AUD,0.65679443,ECB
2026-04-04,AUD,0.65720283,ECB
2026-04-05,AUD,0.65733955,ECB
2026-04-06,AUD,0.65591627,ECB
2026-04-07,AUD,0.65626421,ECB
2026-04-08,AUD,0.65518791,ECB
2026-04-09,AUD,0.65465395,ECB
2026-04-10,AUD,0.65794055,ECB
2026-04-11,AUD,0.66058638,ECB
2026-04-12,AUD,0.65801092,ECB
2026-04-13,AUD,0.65964884,ECB
2026-04-14,AUD,0.66125455,ECB
2026-04-15,AUD,0.65897667,ECB
2026-04-16,AUD,0.66059534,ECB
2026-04-17,AUD,0.66364319,ECB
2026-04-18,AUD,0.66140828,ECB
2026-04-19,AUD,0.65958775,ECB
2026-04-20,AUD,0.66160146,ECB
2026-04-21,AUD,0.66214033,ECB
2026-04-22,AUD,0.66323579,ECB
2026-04-23,AUD,0.66391346,ECB
2026-04-24,AUD,0.66469163,ECB
2026-04-25,AUD,0.66204654,ECB
2026-04-26,AUD,0.66412666,ECB
2026-04-27,AUD,0.66645693,ECB
2026-04-28,AUD,0.66599829,ECB
2026-04-29,AUD,0.66591143,ECB
2026-04-30,AUD,0.66285268,ECB
2026-05-01,AUD,0.66387531,ECB
2026-05-02,AUD,0.66501463,ECB
2026-05-03,AUD,0.66489056,ECB
2026-05-04,AUD,0.66713327,ECB
2026-05-05,AUD,0.66646465,ECB
2026-05-06,AUD,0.66759352,ECB
2026-05-07,AUD,0.66555136,ECB
2026-05-08,AUD,0.66550433,ECB
2026-05-09,AUD,0.66515623,ECB
2026-05-10,AUD,0.66560582,ECB
2026-05-11,AUD,0.66486795,ECB
2026-05-12,AUD,0.66460571,ECB
2026-05-13,AUD,0.6662527,ECB
2026-05-14,AUD,0.66537971,ECB
2026-05-15,AUD,0.66217276,ECB
2026-05-16,AUD,0.66564834,ECB
2026-05-17,AUD,0.66840703,ECB
2026-05-18,AUD,0.66581576,ECB
2026-05-19,AUD,0.66719341,ECB
2026-05-20,AUD,0.66618667,ECB
2026-05-21,AUD,0.66671326,ECB
2026-05-22,AUD,0.66730175,ECB
2026-05-23,AUD,0.66683249,ECB
2026-05-24,AUD,0.66526457,ECB
2026-05-25,AUD,0.66388639,ECB
2026-05-26,AUD,0.66206165,ECB
2026-05-27,AUD,0.6604095,ECB
2026-05-28,AUD,0.6602764,ECB
2026-05-29,AUD,0.6588586,ECB
2026-05-30,AUD,0.66020673,ECB
2026-05-31,AUD,0.6631524,ECB
2026-06-01,AUD,0.66199841,ECB
2026-06-02,AUD,0.66247386,ECB
2026-06-03,AUD,0.66346695,ECB
2026-06-04,AUD,0.66440642,ECB
2026-06-05,AUD,0.66455782,ECB
2026-06-06,AUD,0.66603848,ECB
2026-06-07,AUD,0.66700207,ECB
2026-06-08,AUD,0.6645255,ECB
2026-06-09,AUD,0.66625823,ECB
2026-06-10,AUD,0.66803173,ECB
2026-06-11,AUD,0.66650203,ECB
2026-06-12,AUD,0.66657789,ECB
2026-06-13,AUD,0.66794436,ECB
2026-06-14,AUD,0.66752493,ECB
2026-06-15,AUD,0.66967365,ECB
2026-06-16,AUD,0.67442272,ECB
2026-06-17,AUD,0.67283246,ECB
2026-06-18,AUD,0.67004482,ECB
2026-06-19,AUD,0.67065554,ECB
2026-06-20,AUD,0.6721073,ECB
2026-06-21,AUD,0.6716418,ECB
2026-06-22,AUD,0.67457001,ECB
2026-06-23,AUD,0.67186106,ECB
2026-06-24,AUD,0.6732577,ECB
2026-06-25,AUD,0.672034,ECB
2026-06-26,AUD,0.67550044,ECB
2026-06-27,AUD,0.67953827,ECB
2026-06-28,AUD,0.67797535,ECB
2026-06-29,AUD,0.6768576,ECB
2026-06-30,AUD,0.67860305,ECB
2026-07-01,AUD,0.67781493,ECB
2026-07-02,AUD,0.67772259,ECB
2026-07-03,AUD,0.6777742,ECB
2026-07-04,AUD,0.67387089,ECB
2026-07-05,AUD,0.67384292,ECB
2026-07-06,AUD,0.67244861,ECB
2026-07-07,AUD,0.67145381,ECB
2026-07-08,AUD,0.67436181,ECB
2026-07-09,AUD,0.67181979,ECB
2026-07-10,AUD,0.67345877,ECB
2026-07-11,AUD,0.67289516,ECB
2026-07-12,AUD,0.67233041,ECB
2026-07-13,AUD,0.67392458,ECB
2026-07-14,AUD,0.67461209,ECB
2026-07-15,AUD,0.67576692,ECB
2026-07-16,AUD,0.67772972,ECB
2026-07-17,AUD,0.67705611,ECB
2026-07-18,AUD,0.67581255,ECB
2026-07-19,AUD,0.67361248,ECB
2026-07-20,AUD,0.67194446,ECB
2026-07-21,AUD,0.67788934,ECB
2026-07-22,AUD,0.6804206,ECB
2026-07-23,AUD,0.67766271,ECB
2026-07-24,AUD,0.67497417,ECB
2026-07-25,AUD,0.67594991,ECB
2026-07-26,AUD,0.67705968,ECB
2026-07-27,AUD,0.67817456,ECB
2026-07-28,AUD,0.67765585,ECB
2026-07-29,AUD,0.6774008,ECB
2026-07-30,AUD,0.67806712,ECB
2026-07-31,AUD,0.67824184,ECB
2026-08-01,AUD,0.67372618,ECB
2026-08-02,AUD,0.67326171,ECB
2026-08-03,AUD,0.67154205,ECB
2026-08-04,AUD,0.67189504,ECB
2026-08-05,AUD,0.67791238,ECB
2026-08-06,AUD,0.67865974,ECB
2026-08-07,AUD,0.6780214,ECB
2026-08-08,AUD,0.6798964,ECB
2026-08-09,AUD,0.68088094,ECB
2026-08-10,AUD,0.68173904,ECB
2026-08-11,AUD,0.68298018,ECB
2026-08-12,AUD,0.68719392,ECB
2026-08-13,AUD,0.6848625,ECB
2026-08-14,AUD,0.68583562,ECB
2026-08-15,AUD,0.68392958,ECB
2026-08-16,AUD,0.68506938,ECB
2026-08-17,AUD,0.68318128,ECB
2026-08-18,AUD,0.68232587,ECB
2026-08-19,AUD,0.68172183,ECB
2026-08-20,AUD,0.68371754,ECB
2026-08-21,AUD,0.68560143,ECB
2026-08-22,AUD,0.68303923,ECB
2026-08-23,AUD,0.6831518,ECB
2026-08-24,AUD,0.68169754,ECB
2026-08-25,AUD,0.67912378,ECB
2026-08-26,AUD,0.67868164,ECB
2026-08-27,AUD,0.67805356,ECB
2026-08-28,AUD,0.68298989,ECB
2026-08-29,AUD,0.68387701,ECB
2026-08-30,AUD,0.68105065,ECB
2026-08-31,AUD,0.67989673,ECB
2026-09-01,AUD,0.68198003,ECB
2026-09-02,AUD,0.68625286,ECB
2026-09-03,AUD,0.6829877,ECB
2026-09-04,AUD,0.67913581,ECB
2026-09-05,AUD,0.68294773,ECB
2026-09-06,AUD,0.68374599,ECB
2026-09-07,AUD,0.68196491,ECB
2026-09-08,AUD,0.6830587,ECB
2026-09-09,AUD,0.67765759,ECB
2026-09-10,AUD,0.67766446,ECB
2026-09-11,AUD,0.67833091,ECB
2026-09-12,AUD,0.6802118,ECB
2026-09-13,AUD,0.67814281,ECB
2026-09-14,AUD,0.67831713,ECB
2025-09-14,NGN,0.0006482,ECB
2025-09-15,NGN,0.00064869,ECB
2025-09-16,NGN,0.00064695,ECB
2025-09-17,NGN,0.00064616,ECB
2025-09-18,NGN,0.00064423,ECB
2025-09-19,NGN,0.00064549,ECB
2025-09-20,NGN,0.00064715,ECB
2025-09-21,NGN,0.00064669,ECB
2025-09-22,NGN,0.00064677,ECB
2025-09-23,NGN,0.00064396,ECB
2025-09-24,NGN,0.00064338,ECB
2025-09-25,NGN,0.00064328,ECB
2025-09-26,NGN,0.00064834,ECB
2025-09-27,NGN,0.00064618,ECB
2025-09-28,NGN,0.00064901,ECB
2025-09-29,NGN,0.00065095,ECB
2025-09-30,NGN,0.0006515,ECB
2025-10-01,NGN,0.00065494,ECB
2025-10-02,NGN,0.00065567,ECB
2025-10-03,NGN,0.00065644,ECB
2025-10-04,NGN,0.00065633,ECB
2025-10-05,NGN,0.00065874,ECB
2025-10-06,NGN,0.00066091,ECB
2025-10-07,NGN,0.00065967,ECB
2025-10-08,NGN,0.00065706,ECB
2025-10-09,NGN,0.00065666,ECB
2025-10-10,NGN,0.00065508,ECB
2025-10-11,NGN,0.00065496,ECB
2025-10-12,NGN,0.00065739,ECB
2025-10-13,NGN,0.00065648,ECB
2025-10-14,NGN,0.0006564,ECB
2025-10-15,NGN,0.00065651,ECB
2025-10-16,NGN,0.00065819,ECB
2025-10-17,NGN,0.00065375,ECB
2025-10-18,NGN,0.00065256,ECB
2025-10-19,NGN,0.00065297,ECB
2025-10-20,NGN,0.00065532,ECB
2025-10-21,NGN,0.00065436,ECB
2025-10-22,NGN,0.00065067,ECB
2025-10-23,NGN,0.00065188,ECB
2025-10-24,NGN,0.00065064,ECB
2025-10-25,NGN,0.00064832,ECB
2025-10-26,NGN,0.0006471,ECB
2025-10-27,NGN,0.00064675,ECB
2025-10-28,NGN,0.00064557,ECB
2025-10-29,NGN,0.0006413,ECB
2025-10-30,NGN,0.00064303,ECB
2025-10-31,NGN,0.00064549,ECB
2025-11-01,NGN,0.00064675,ECB
2025-11-02,NGN,0.00064454,ECB
2025-11-03,NGN,0.00064415,ECB
2025-11-04,NGN,0.00064414,ECB
2025-11-05,NGN,0.00064529,ECB
2025-11-06,NGN,0.00064659,ECB
2025-11-07,NGN,0.00064516,ECB
2025-11-08,NGN,0.00064532,ECB
2025-11-09,NGN,0.00064621,ECB
2025-11-10,NGN,0.00064903,ECB
2025-11-11,NGN,0.0006504,ECB
2025-11-12,NGN,0.00065194,ECB
2025-11-13,NGN,0.00065211,ECB
2025-11-14,NGN,0.00065487,ECB
2025-11-15,NGN,0.00065567,ECB
2025-11-16,NGN,0.00065398,ECB
2025-11-17,NGN,0.00065673,ECB
2025-11-18,NGN,0.0006581,ECB
2025-11-19,NGN,0.00065723,ECB
2025-11-20,NGN,0.00065628,ECB
2025-11-21,NGN,0.00065687,ECB
2025-11-22,NGN,0.00065778,ECB
2025-11-23,NGN,0.00065817,ECB
2025-11-24,NGN,0.00065879,ECB
2025-11-25,NGN,0.00066215,ECB
2025-11-26,NGN,0.00066427,ECB
2025-11-27,NGN,0.00066465,ECB
2025-11-28,NGN,0.00066653,ECB
2025-11-29,NGN,0.00066447,ECB
2025-11-30,NGN,0.00066526,ECB
2025-12-01,NGN,0.00066887,ECB
2025-12-02,NGN,0.00066843,ECB
2025-12-03,NGN,0.00066673,ECB
2025-12-04,NGN,0.00066543,ECB
2025-12-05,NGN,0.00066325,ECB
2025-12-06,NGN,0.00066169,ECB
2025-12-07,NGN,0.00066096,ECB
2025-12-08,NGN,0.00065817,ECB
2025-12-09,NGN,0.0006582,ECB
2025-12-10,NGN,0.00065998,ECB
2025-12-11,NGN,0.00065818,ECB
2025-12-12,NGN,0.00066118,ECB
2025-12-13,NGN,0.0006622,ECB
2025-12-14,NGN,0.00066424,ECB
2025-12-15,NGN,0.00066293,ECB
2025-12-16,NGN,0.00066463,ECB
2025-12-17,NGN,0.00066246,ECB
2025-12-18,NGN,0.00066423,ECB
2025-12-19,NGN,0.00066457,ECB
2025-12-20,NGN,0.00066567,ECB
2025-12-21,NGN,0.00066332,ECB
2025-12-22,NGN,0.00066154,ECB
2025-12-23,NGN,0.00066273,ECB
2025-12-24,NGN,0.00066084,ECB
2025-12-25,NGN,0.00066176,ECB
2025-12-26,NGN,0.00065905,ECB
2025-12-27,NGN,0.00066072,ECB
2025-12-28,NGN,0.00065828,ECB
2025-12-29,NGN,0.00065937,ECB
2025-12-30,NGN,0.00066061,ECB
2025-12-31,NGN,0.00065923,ECB
2026-01-01,NGN,0.00066038,ECB
2026-01-02,NGN,0.00066089,ECB
2026-01-03,NGN,0.00065983,ECB
2026-01-04,NGN,0.00065783,ECB
2026-01-05,NGN,0.00065396,ECB
2026-01-06,NGN,0.00065464,ECB
2026-01-07,NGN,0.00065157,ECB
2026-01-08,NGN,0.00065176,ECB
2026-01-09,NGN,0.00065124,ECB
2026-01-10,NGN,0.00065257,ECB
2026-01-11,NGN,0.00065198,ECB
2026-01-12,NGN,0.00065133,ECB
2026-01-13,NGN,0.00065276,ECB
2026-01-14,NGN,0.00065342,ECB
2026-01-15,NGN,0.00065404,ECB
2026-01-16,NGN,0.00065496,ECB
2026-01-17,NGN,0.00065194,ECB
2026-01-18,NGN,0.00065342,ECB
2026-01-19,NGN,0.00065462,ECB
2026-01-20,NGN,0.00065263,ECB
2026-01-21,NGN,0.00065215,ECB
2026-01-22,NGN,0.00065207,ECB
2026-01-23,NGN,0.00065181,ECB
2026-01-24,NGN,0.00065246,ECB
2026-01-25,NGN,0.00065526,ECB
2026-01-26,NGN,0.00065739,ECB
2026-01-27,NGN,0.0006548,ECB
2026-01-28,NGN,0.00065602,ECB
2026-01-29,NGN,0.00065864,ECB
2026-01-30,NGN,0.0006594,ECB
2026-01-31,NGN,0.00066156,ECB
2026-02-01,NGN,0.00066555,ECB
2026-02-02,NGN,0.0006676,ECB
2026-02-03,NGN,0.0006681,ECB
2026-02-04,NGN,0.00067019,ECB
2026-02-05,NGN,0.00067048,ECB
2026-02-06,NGN,0.00067053,ECB
2026-02-07,NGN,0.00066982,ECB
2026-02-08,NGN,0.00067297,ECB
2026-02-09,NGN,0.00067131,ECB
2026-02-10,NGN,0.0006744,ECB
2026-02-11,NGN,0.00067541,ECB
2026-02-12,NGN,0.00067258,ECB
2026-02-13,NGN,0.00067332,ECB
2026-02-14,NGN,0.00066908,ECB
2026-02-15,NGN,0.00067033,ECB
2026-02-16,NGN,0.00067211,ECB
2026-02-17,NGN,0.00067092,ECB
2026-02-18,NGN,0.00067117,ECB
2026-02-19,NGN,0.0006751,ECB
2026-02-20,NGN,0.00067408,ECB
2026-02-21,NGN,0.00067194,ECB
2026-02-22,NGN,0.00067492,ECB
2026-02-23,NGN,0.0006789,ECB
2026-02-24,NGN,0.0006789,ECB
2026-02-25,NGN,0.00068096,ECB
2026-02-26,NGN,0.0006837,ECB
2026-02-27,NGN,0.00068218,ECB
2026-02-28,NGN,0.00068119,ECB
2026-03-01,NGN,0.0006837,ECB
2026-03-02,NGN,0.00068716,ECB
2026-03-03,NGN,0.00068832,ECB
2026-03-04,NGN,0.0006865,ECB
2026-03-05,NGN,0.0006906,ECB
2026-03-06,NGN,0.00068949,ECB
2026-03-07,NGN,0.0006888,ECB
2026-03-08,NGN,0.00068951,ECB
2026-03-09,NGN,0.00069272,ECB
2026-03-10,NGN,0.0006945,ECB
2026-03-11,NGN,0.00069536,ECB
2026-03-12,NGN,0.00069633,ECB
2026-03-13,NGN,0.00069642,ECB
2026-03-14,NGN,0.00069759,ECB
2026-03-15,NGN,0.00069229,ECB
2026-03-16,NGN,0.00069168,ECB
2026-03-17,NGN,0.00069218,ECB
2026-03-18,NGN,0.00068979,ECB
2026-03-19,NGN,0.00069059,ECB
2026-03-20,NGN,0.00069016,ECB
2026-03-21,NGN,0.0006938,ECB
2026-03-22,NGN,0.00069707,ECB
2026-03-23,NGN,0.0006961,ECB
2026-03-24,NGN,0.00069578,ECB
2026-03-25,NGN,0.00069563,ECB
2026-03-26,NGN,0.00069469,ECB
2026-03-27,NGN,0.00069509,ECB
2026-03-28,NGN,0.00069351,ECB
2026-03-29,NGN,0.00069116,ECB
2026-03-30,NGN,0.00069245,ECB
2026-03-31,NGN,0.00069376,ECB
2026-04-01,NGN,0.00069208,ECB
2026-04-02,NGN,0.00069394,ECB
2026-04-03,NGN,0.00069263,ECB
2026-04-04,NGN,0.00069315,ECB
2026-04-05,NGN,0.00069486,ECB
2026-04-06,NGN,0.00069479,ECB
2026-04-07,NGN,0.00069574,ECB
2026-04-08,NGN,0.00069466,ECB
2026-04-09,NGN,0.00069425,ECB
2026-04-10,NGN,0.00069382,ECB
2026-04-11,NGN,0.00069227,ECB
2026-04-12,NGN,0.0006919,ECB
2026-04-13,NGN,0.00068869,ECB
2026-04-14,NGN,0.00068767,ECB
2026-04-15,NGN,0.00068708,ECB
2026-04-16,NGN,0.00068656,ECB
2026-04-17,NGN,0.00068606,ECB
2026-04-18,NGN,0.00068593,ECB
2026-04-19,NGN,0.00068692,ECB
2026-04-20,NGN,0.00068872,ECB
2026-04-21,NGN,0.00068738,ECB
2026-04-22,NGN,0.0006849,ECB
2026-04-23,NGN,0.00068275,ECB
2026-04-24,NGN,0.00068176,ECB
2026-04-25,NGN,0.00068104,ECB
2026-04-26,NGN,0.00067946,ECB
2026-04-27,NGN,0.00067682,ECB
2026-04-28,NGN,0.0006759,ECB
2026-04-29,NGN,0.00067626,ECB
2026-04-30,NGN,0.00067747,ECB
2026-05-01,NGN,0.00067634,ECB
2026-05-02,NGN,0.0006755,ECB
2026-05-03,NGN,0.00067362,ECB
2026-05-04,NGN,0.00067356,ECB
2026-05-05,NGN,0.00067184,ECB
2026-05-06,NGN,0.000673,ECB
2026-05-07,NGN,0.00066939,ECB
2026-05-08,NGN,0.00066867,ECB
2026-05-09,NGN,0.00066928,ECB
2026-05-10,NGN,0.00066964,ECB
2026-05-11,NGN,0.00067505,ECB
2026-05-12,NGN,0.00067576,ECB
2026-05-13,NGN,0.00067373,ECB
2026-05-14,NGN,0.00067353,ECB
2026-05-15,NGN,0.00066995,ECB
2026-05-16,NGN,0.00066978,ECB
2026-05-17,NGN,0.00066811,ECB
2026-05-18,NGN,0.00066994,ECB
2026-05-19,NGN,0.00066884,ECB
2026-05-20,NGN,0.00066861,ECB
2026-05-21,NGN,0.00066733,ECB
2026-05-22,NGN,0.00067081,ECB
2026-05-23,NGN,0.00067017,ECB
2026-05-24,NGN,0.00067385,ECB
2026-05-25,NGN,0.0006755,ECB
2026-05-26,NGN,0.00067647,ECB
2026-05-27,NGN,0.00067722,ECB
2026-05-28,NGN,0.00067802,ECB
2026-05-29,NGN,0.0006741,ECB
2026-05-30,NGN,0.00067354,ECB
2026-05-31,NGN,0.00067524,ECB
2026-06-01,NGN,0.00067514,ECB
2026-06-02,NGN,0.0006723,ECB
2026-06-03,NGN,0.00067219,ECB
2026-06-04,NGN,0.00067563,ECB
2026-06-05,NGN,0.00067816,ECB
2026-06-06,NGN,0.00067803,ECB
2026-06-07,NGN,0.00067997,ECB
2026-06-08,NGN,0.00067922,ECB
2026-06-09,NGN,0.00067575,ECB
2026-06-10,NGN,0.00067387,ECB
2026-06-11,NGN,0.00067703,ECB
2026-06-12,NGN,0.00067648,ECB
2026-06-13,NGN,0.00067598,ECB
2026-06-14,NGN,0.00067537,ECB
2026-06-15,NGN,0.00067923,ECB
2026-06-16,NGN,0.00068254,ECB
2026-06-17,NGN,0.00068709,ECB
2026-06-18,NGN,0.00068676,ECB
2026-06-19,NGN,0.00068737,ECB
2026-06-20,NGN,0.00068424,ECB
2026-06-21,NGN,0.00068727,ECB
2026-06-22,NGN,0.00068487,ECB
2026-06-23,NGN,0.00068531,ECB
2026-06-24,NGN,0.00068305,ECB
2026-06-25,NGN,0.00068185,ECB
2026-06-26,NGN,0.00068014,ECB
2026-06-27,NGN,0.0006789,ECB
2026-06-28,NGN,0.0006778,ECB
2026-06-29,NGN,0.00067668,ECB
2026-06-30,NGN,0.00067837,ECB
2026-07-01,NGN,0.00067613,ECB
2026-07-02,NGN,0.00067657,ECB
2026-07-03,NGN,0.00067905,ECB
2026-07-04,NGN,0.000678,ECB
2026-07-05,NGN,0.00067654,ECB
2026-07-06,NGN,0.00067607,ECB
2026-07-07,NGN,0.00067846,ECB
2026-07-08,NGN,0.00067886,ECB
2026-07-09,NGN,0.00067778,ECB
2026-07-10,NGN,0.00067876,ECB
2026-07-11,NGN,0.00067652,ECB
2026-07-12,NGN,0.0006779,ECB
2026-07-13,NGN,0.00067873,ECB
2026-07-14,NGN,0.0006781,ECB
2026-07-15,NGN,0.0006764,ECB
2026-07-16,NGN,0.0006746,ECB
2026-07-17,NGN,0.00067568,ECB
2026-07-18,NGN,0.00067817,ECB
2026-07-19,NGN,0.00067688,ECB
2026-07-20,NGN,0.00067781,ECB
2026-07-21,NGN,0.00067356,ECB
2026-07-22,NGN,0.00067238,ECB
2026-07-23,NGN,0.00067232,ECB
2026-07-24,NGN,0.00067048,ECB
2026-07-25,NGN,0.0006686,ECB
2026-07-26,NGN,0.00066726,ECB
2026-07-27,NGN,0.00066785,ECB
2026-07-28,NGN,0.00066747,ECB
2026-07-29,NGN,0.00066299,ECB
2026-07-30,NGN,0.00065877,ECB
2026-07-31,NGN,0.00065757,ECB
2026-08-01,NGN,0.00065847,ECB
2026-08-02,NGN,0.00065305,ECB
2026-08-03,NGN,0.00065207,ECB
2026-08-04,NGN,0.00065104,ECB
2026-08-05,NGN,0.00065375,ECB
2026-08-06,NGN,0.00065299,ECB
2026-08-07,NGN,0.00065374,ECB
2026-08-08,NGN,0.00065402,ECB
2026-08-09,NGN,0.00064984,ECB
2026-08-10,NGN,0.00065134,ECB
2026-08-11,NGN,0.00065176,ECB
2026-08-12,NGN,0.00065275,ECB
2026-08-13,NGN,0.00066044,ECB
2026-08-14,NGN,0.00065631,ECB
2026-08-15,NGN,0.00065971,ECB
2026-08-16,NGN,0.00065914,ECB
2026-08-17,NGN,0.00065971,ECB
2026-08-18,NGN,0.00065962,ECB
2026-08-19,NGN,0.00065878,ECB
2026-08-20,NGN,0.00065765,ECB
2026-08-21,NGN,0.0006583,ECB
2026-08-22,NGN,0.00065531,ECB
2026-08-23,NGN,0.00065678,ECB
2026-08-24,NGN,0.00065596,ECB
2026-08-25,NGN,0.00065374,ECB
2026-08-26,NGN,0.00065286,ECB
2026-08-27,NGN,0.00065532,ECB
2026-08-28,NGN,0.00065427,ECB
2026-08-29,NGN,0.00065497,ECB
2026-08-30,NGN,0.00065353,ECB
2026-08-31,NGN,0.00065502,ECB
2026-09-01,NGN,0.00065637,ECB
2026-09-02,NGN,0.00066001,ECB
2026-09-03,NGN,0.00065966,ECB
2026-09-04,NGN,0.00066098,ECB
2026-09-05,NGN,0.00066118,ECB
2026-09-06,NGN,0.00066375,ECB
2026-09-07,NGN,0.00066231,ECB
2026-09-08,NGN,0.00066379,ECB
2026-09-09,NGN,0.00066341,ECB
2026-09-10,NGN,0.00066328,ECB
2026-09-11,NGN,0.00066346,ECB
2026-09-12,NGN,0.00066396,ECB
2026-09-13,NGN,0.00066373,ECB
2026-09-14,NGN,0.00066416,ECB
